Wahlkreis-Bez;AGS;Landname;Gemeindename;CDU/CSU;SPD;AFD;FDP;DIE LINKE;GRÜNE;Sieger
Neuwied;07138015;Rheinland-Pfalz;Ehlscheid;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Neuwied;07138026;Rheinland-Pfalz;Hardert;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Neuwied;07138030;Rheinland-Pfalz;Hümmerich;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Neuwied;07138036;Rheinland-Pfalz;Kurtscheid;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Neuwied;07138042;Rheinland-Pfalz;Meinborn;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Neuwied;07138043;Rheinland-Pfalz;Melsbach;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Neuwied;07138047;Rheinland-Pfalz;Niederbreitbach;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Neuwied;07138053;Rheinland-Pfalz;Oberhonnefeld-Gierend;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Neuwied;07138054;Rheinland-Pfalz;Oberraden;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Neuwied;07138061;Rheinland-Pfalz;Rengsdorf;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Neuwied;07138065;Rheinland-Pfalz;Roßbach;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Neuwied;07138066;Rheinland-Pfalz;Rüscheid;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Neuwied;07138071;Rheinland-Pfalz;Straßenhaus;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Neuwied;07138072;Rheinland-Pfalz;Thalhausen;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Neuwied;07138076;Rheinland-Pfalz;Waldbreitbach;0,301379882;0,279088855;0,07146456;0,11374681;0,026533067;0,092731646;CDU/CSU
Ahrweiler;07131007;Rheinland-Pfalz;Bad Neuenahr-Ahrweiler, Stadt;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131070;Rheinland-Pfalz;Remagen, Stadt;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131077;Rheinland-Pfalz;Sinzig, Stadt;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131090;Rheinland-Pfalz;Grafschaft;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131001;Rheinland-Pfalz;Adenau, Stadt;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131004;Rheinland-Pfalz;Antweiler;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131005;Rheinland-Pfalz;Aremberg;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131008;Rheinland-Pfalz;Barweiler;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131009;Rheinland-Pfalz;Bauler;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131015;Rheinland-Pfalz;Dankerath;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131018;Rheinland-Pfalz;Dorsel;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131021;Rheinland-Pfalz;Eichenbach;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131022;Rheinland-Pfalz;Fuchshofen;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131026;Rheinland-Pfalz;Harscheid;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131028;Rheinland-Pfalz;Herschbroich;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131030;Rheinland-Pfalz;Hoffeld;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131032;Rheinland-Pfalz;Honerath;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131033;Rheinland-Pfalz;Hümmel;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131034;Rheinland-Pfalz;Insul;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131037;Rheinland-Pfalz;Kaltenborn;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131042;Rheinland-Pfalz;Kottenborn;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131044;Rheinland-Pfalz;Leimbach;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131050;Rheinland-Pfalz;Meuspath;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131051;Rheinland-Pfalz;Müllenbach;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131052;Rheinland-Pfalz;Müsch;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131058;Rheinland-Pfalz;Nürburg;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131062;Rheinland-Pfalz;Ohlenhard;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131065;Rheinland-Pfalz;Pomster;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131066;Rheinland-Pfalz;Quiddelbach;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131069;Rheinland-Pfalz;Reifferscheid;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131072;Rheinland-Pfalz;Rodder;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131074;Rheinland-Pfalz;Schuld;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131075;Rheinland-Pfalz;Senscheid;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131076;Rheinland-Pfalz;Sierscheid;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131079;Rheinland-Pfalz;Trierscheid;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131082;Rheinland-Pfalz;Wershofen;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131083;Rheinland-Pfalz;Wiesemscheid;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131084;Rheinland-Pfalz;Wimbach;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131085;Rheinland-Pfalz;Winnerath;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131086;Rheinland-Pfalz;Wirft;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131501;Rheinland-Pfalz;Dümpelfeld;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131002;Rheinland-Pfalz;Ahrbrück;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131003;Rheinland-Pfalz;Altenahr;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131011;Rheinland-Pfalz;Berg;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131017;Rheinland-Pfalz;Dernau;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131027;Rheinland-Pfalz;Heckenbach;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131029;Rheinland-Pfalz;Hönningen;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131036;Rheinland-Pfalz;Kalenborn;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131039;Rheinland-Pfalz;Kesseling;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131040;Rheinland-Pfalz;Kirchsahr;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131047;Rheinland-Pfalz;Lind;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131049;Rheinland-Pfalz;Mayschoß;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131068;Rheinland-Pfalz;Rech;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131006;Rheinland-Pfalz;Bad Breisig, Stadt;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131014;Rheinland-Pfalz;Brohl-Lützing;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131025;Rheinland-Pfalz;Gönnersdorf;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131081;Rheinland-Pfalz;Waldorf;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131016;Rheinland-Pfalz;Dedenbach;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131041;Rheinland-Pfalz;Königsfeld;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131054;Rheinland-Pfalz;Niederdürenbach;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131055;Rheinland-Pfalz;Niederzissen;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131059;Rheinland-Pfalz;Oberdürenbach;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131060;Rheinland-Pfalz;Oberzissen;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131073;Rheinland-Pfalz;Schalkenbach;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131201;Rheinland-Pfalz;Brenk;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131202;Rheinland-Pfalz;Burgbrohl;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131204;Rheinland-Pfalz;Galenberg;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131205;Rheinland-Pfalz;Glees;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131206;Rheinland-Pfalz;Hohenleimbach;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131208;Rheinland-Pfalz;Spessart;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131209;Rheinland-Pfalz;Wassenach;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131210;Rheinland-Pfalz;Wehr;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131211;Rheinland-Pfalz;Weibern;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07131502;Rheinland-Pfalz;Kempenich;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137003;Rheinland-Pfalz;Andernach, Stadt;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137068;Rheinland-Pfalz;Mayen, Stadt;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137056;Rheinland-Pfalz;Kretz;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137057;Rheinland-Pfalz;Kruft;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137081;Rheinland-Pfalz;Nickenich;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137088;Rheinland-Pfalz;Plaidt;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137096;Rheinland-Pfalz;Saffig;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137023;Rheinland-Pfalz;Einig;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137027;Rheinland-Pfalz;Gappenach;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137029;Rheinland-Pfalz;Gering;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137030;Rheinland-Pfalz;Gierschnach;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137041;Rheinland-Pfalz;Kalt;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137048;Rheinland-Pfalz;Kerben;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137053;Rheinland-Pfalz;Kollig;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137065;Rheinland-Pfalz;Lonnig;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137070;Rheinland-Pfalz;Mertloch;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137080;Rheinland-Pfalz;Naunheim;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137086;Rheinland-Pfalz;Ochtendung;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137087;Rheinland-Pfalz;Pillig;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137089;Rheinland-Pfalz;Polch, Stadt;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137095;Rheinland-Pfalz;Rüber;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137102;Rheinland-Pfalz;Trimbs;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137112;Rheinland-Pfalz;Welling;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137114;Rheinland-Pfalz;Wierschem;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137501;Rheinland-Pfalz;Münstermaifeld, Stadt;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137001;Rheinland-Pfalz;Acht;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137004;Rheinland-Pfalz;Anschau;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137006;Rheinland-Pfalz;Arft;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137007;Rheinland-Pfalz;Baar;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137011;Rheinland-Pfalz;Bermel;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137014;Rheinland-Pfalz;Boos;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137019;Rheinland-Pfalz;Ditscheid;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137025;Rheinland-Pfalz;Ettringen;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137034;Rheinland-Pfalz;Hausten;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137035;Rheinland-Pfalz;Herresbach;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137036;Rheinland-Pfalz;Hirten;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137043;Rheinland-Pfalz;Kehrig;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137049;Rheinland-Pfalz;Kirchwald;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137055;Rheinland-Pfalz;Kottenheim;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137060;Rheinland-Pfalz;Langenfeld;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137061;Rheinland-Pfalz;Langscheid;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137063;Rheinland-Pfalz;Lind;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137066;Rheinland-Pfalz;Luxem;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137074;Rheinland-Pfalz;Monreal;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137077;Rheinland-Pfalz;Münk;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137079;Rheinland-Pfalz;Nachtsheim;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137092;Rheinland-Pfalz;Reudelsterz;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137097;Rheinland-Pfalz;Sankt Johann;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137099;Rheinland-Pfalz;Siebenbach;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137105;Rheinland-Pfalz;Virneburg;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137110;Rheinland-Pfalz;Weiler;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137113;Rheinland-Pfalz;Welschenbach;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137008;Rheinland-Pfalz;Bell;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137069;Rheinland-Pfalz;Mendig, Stadt;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137093;Rheinland-Pfalz;Rieden;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137101;Rheinland-Pfalz;Thür;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ahrweiler;07137106;Rheinland-Pfalz;Volkesfeld;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Koblenz;07111000;Rheinland-Pfalz;Koblenz, Stadt;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07137203;Rheinland-Pfalz;Bendorf, Stadt;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07137218;Rheinland-Pfalz;Niederwerth;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07137224;Rheinland-Pfalz;Urbar;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07137226;Rheinland-Pfalz;Vallendar, Stadt;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07137229;Rheinland-Pfalz;Weitersburg;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07137202;Rheinland-Pfalz;Bassenheim;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07137209;Rheinland-Pfalz;Kaltenengers;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07137211;Rheinland-Pfalz;Kettig;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07137216;Rheinland-Pfalz;Mülheim-Kärlich, Stadt;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07137222;Rheinland-Pfalz;Sankt Sebastian;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07137225;Rheinland-Pfalz;Urmitz;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07137228;Rheinland-Pfalz;Weißenthurm, Stadt;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07137201;Rheinland-Pfalz;Alken;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07137204;Rheinland-Pfalz;Brey;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07137205;Rheinland-Pfalz;Brodenbach;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07137206;Rheinland-Pfalz;Burgen;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07137207;Rheinland-Pfalz;Dieblich;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07137208;Rheinland-Pfalz;Hatzenport;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07137212;Rheinland-Pfalz;Kobern-Gondorf;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07137214;Rheinland-Pfalz;Löf;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07137215;Rheinland-Pfalz;Macken;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07137217;Rheinland-Pfalz;Niederfell;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07137219;Rheinland-Pfalz;Nörtershausen;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07137220;Rheinland-Pfalz;Oberfell;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07137221;Rheinland-Pfalz;Rhens, Stadt;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07137223;Rheinland-Pfalz;Spay;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07137227;Rheinland-Pfalz;Waldesch;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07137230;Rheinland-Pfalz;Winningen;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07137231;Rheinland-Pfalz;Wolken;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07137504;Rheinland-Pfalz;Lehmen;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07141075;Rheinland-Pfalz;Lahnstein, Stadt;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07141004;Rheinland-Pfalz;Auel;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07141016;Rheinland-Pfalz;Bornich;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07141023;Rheinland-Pfalz;Dachsenhausen;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07141024;Rheinland-Pfalz;Dahlheim;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07141031;Rheinland-Pfalz;Dörscheid;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07141042;Rheinland-Pfalz;Filsen;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07141066;Rheinland-Pfalz;Kamp-Bornhofen;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07141069;Rheinland-Pfalz;Kaub, Stadt;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07141072;Rheinland-Pfalz;Kestert;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07141079;Rheinland-Pfalz;Lierschied;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07141083;Rheinland-Pfalz;Lykershausen;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07141099;Rheinland-Pfalz;Nochern;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07141108;Rheinland-Pfalz;Osterspai;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07141109;Rheinland-Pfalz;Patersberg;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07141112;Rheinland-Pfalz;Prath;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07141114;Rheinland-Pfalz;Reichenberg;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07141115;Rheinland-Pfalz;Reitzenhain;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07141121;Rheinland-Pfalz;Sankt Goarshausen, Loreleystadt, Stadt;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07141122;Rheinland-Pfalz;Sauerthal;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07141136;Rheinland-Pfalz;Weisel;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07141138;Rheinland-Pfalz;Weyer;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07141501;Rheinland-Pfalz;Braubach, Stadt;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07141006;Rheinland-Pfalz;Bad Ems, Stadt;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07141008;Rheinland-Pfalz;Becheln;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07141025;Rheinland-Pfalz;Dausenau;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07141041;Rheinland-Pfalz;Fachbach;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07141044;Rheinland-Pfalz;Frücht;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07141071;Rheinland-Pfalz;Kemmenau;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
Koblenz;07141086;Rheinland-Pfalz;Miellen;0,211677747;0,229703419;0,246553812;0,102058155;0,085653802;0,041665782;AFD
